distance,automaton,num_traces,num_states,num_states_unreachable,percent_states_unreachable,num_glitches,percent_glitches,mean_glitch_trans_freq,median_glitch_trans_freq,min_glitch_trans_freq,max_glitch_trans_freq,mean_dominant_trans_freq,median_dominant_trans_freq,max_dominant_trans_freq,min_dominant_trans_freq,glitched_delta_freq,dominant_delta_freq
1,6024b80f20af4537bb15aebb42f82949,81,6,0,0.0,4,0.9876543209876543,1.0,1.0,1,1,17.77777777777778,15.0,47,3,"[1, 1, 1, 1]","[5, 19, 47, 46, 22, 11, 3, 5, 5, 22, 21, 10, 47, 11, 3, 20, 20, 3]"
2,6024b80f20af4537bb15aebb42f82949,81,7,0,0.0,3,0.7407407407407408,1.0,1.0,1,1,15.285714285714286,6.0,47,1,"[1, 1, 1]","[19, 5, 18, 4, 47, 5, 47, 5, 19, 25, 25, 6, 46, 5, 1, 5, 2, 5, 1, 6, 25]"
3,6024b80f20af4537bb15aebb42f82949,81,8,0,0.0,3,0.7407407407407408,1.0,1.0,1,1,13.375,5.0,47,1,"[1, 1, 1]","[47, 5, 6, 19, 46, 5, 3, 3, 47, 6, 19, 5, 1, 22, 5, 5, 1, 1, 4, 2, 5, 22, 19, 23]"
-3,696d40b78b624ed2bc90515df22807c8,81,,,,,,,,,,,,,,,
-2,696d40b78b624ed2bc90515df22807c8,81,,,,,,,,,,,,,,,
-1,696d40b78b624ed2bc90515df22807c8,81,4,0,0.0,26,6.419753086419753,5.2,8.0,1,8,24.833333333333332,24.0,36,16,"[8, 8, 1, 1, 8]","[30, 34, 18, 18, 16, 31, 18, 17, 33, 31, 16, 36]"
0,696d40b78b624ed2bc90515df22807c8,81,5,0,0.0,2,0.49382716049382713,1.0,1.0,1,1,21.466666666666665,18.0,36,8,"[1, 1]","[30, 8, 34, 18, 18, 16, 31, 8, 18, 8, 33, 17, 31, 36, 16]"
1,696d40b78b624ed2bc90515df22807c8,81,6,1,16.666666666666664,2,0.49382716049382713,1.0,1.0,1,1,17.88888888888889,17.5,36,0,"[1, 1]","[30, 33, 8, 8, 18, 0, 16, 18, 16, 31, 1, 0, 18, 17, 33, 8, 36, 31]"
2,696d40b78b624ed2bc90515df22807c8,81,7,0,0.0,1,0.24691358024691357,1.0,1.0,1,1,15.380952380952381,16.0,31,1,[1],"[8, 31, 8, 10, 25, 18, 16, 1, 8, 1, 17, 26, 30, 31, 8, 17, 17, 16, 26, 1, 8]"
3,696d40b78b624ed2bc90515df22807c8,81,8,0,0.0,1,0.24691358024691357,1.0,1.0,1,1,13.458333333333334,10.5,31,1,[1],"[30, 31, 17, 4, 14, 4, 6, 13, 8, 17, 1, 16, 3, 29, 30, 8, 4, 13, 31, 1, 1, 30, 4, 8]"
-3,dc8d0e7259c24ab5ada93a639058cf8b,81,,,,,,,,,,,,,,,
-2,dc8d0e7259c24ab5ada93a639058cf8b,81,,,,,,,,,,,,,,,
-1,dc8d0e7259c24ab5ada93a639058cf8b,81,4,0,0.0,14,3.45679012345679,7.0,7.0,7,7,25.833333333333332,23.0,47,8,"[7, 7]","[47, 26, 26, 15, 20, 20, 47, 20, 47, 26, 8, 8]"
0,dc8d0e7259c24ab5ada93a639058cf8b,81,5,0,0.0,0,0.0,nan,nan,nan,nan,21.6,20.0,47,7,[],"[47, 26, 7, 20, 20, 47, 20, 47, 7, 8, 26, 8, 26, 8, 7]"
1,dc8d0e7259c24ab5ada93a639058cf8b,81,6,1,16.666666666666664,0,0.0,nan,nan,nan,nan,18.0,14.0,47,0,[],"[0, 47, 0, 26, 8, 7, 20, 20, 7, 20, 47, 0, 8, 8, 26, 26, 47, 7]"
2,dc8d0e7259c24ab5ada93a639058cf8b,81,7,1,14.285714285714285,0,0.0,nan,nan,nan,nan,15.428571428571429,10.0,47,0,[],"[0, 47, 0, 0, 7, 16, 8, 10, 10, 16, 7, 8, 10, 47, 20, 20, 47, 7, 16, 20, 8]"
3,dc8d0e7259c24ab5ada93a639058cf8b,81,8,0,0.0,0,0.0,nan,nan,nan,nan,13.5,8.0,47,2,[],"[47, 2, 2, 8, 2, 8, 7, 7, 8, 14, 14, 20, 20, 47, 2, 47, 8, 7, 2, 20, 14, 8, 8, 2]"
-3,8507e978ed7940e4b1cd58a6e7bfd33e,81,3,0,0.0,77,19.012345679012345,8.555555555555555,6.0,1,30,27.444444444444443,23.0,47,14,"[4, 13, 11, 30, 6, 2, 2, 1, 8]","[23, 19, 22, 18, 23, 14, 45, 36, 47]"
-2,8507e978ed7940e4b1cd58a6e7bfd33e,81,4,0,0.0,31,7.654320987654321,2.5833333333333335,2.0,1,7,24.416666666666668,21.5,40,15,"[3, 1, 2, 1, 3, 1, 1, 2, 1, 5, 7, 4]","[40, 19, 20, 29, 23, 16, 20, 15, 21, 22, 32, 36]"
-1,8507e978ed7940e4b1cd58a6e7bfd33e,81,5,0,0.0,8,1.9753086419753085,1.3333333333333333,1.0,1,3,21.066666666666666,19.0,35,12,"[3, 1, 1, 1, 1, 1]","[35, 21, 19, 15, 16, 25, 34, 17, 20, 18, 13, 13, 24, 34, 12]"
0,8507e978ed7940e4b1cd58a6e7bfd33e,81,6,0,0.0,2,0.49382716049382713,1.0,1.0,1,1,17.88888888888889,17.5,36,4,"[1, 1]","[35, 18, 13, 13, 19, 17, 19, 12, 17, 16, 4, 5, 19, 18, 6, 19, 36, 36]"
1,8507e978ed7940e4b1cd58a6e7bfd33e,81,7,0,0.0,2,0.49382716049382713,1.0,1.0,1,1,15.333333333333334,17.0,29,4,"[1, 1]","[6, 20, 4, 29, 5, 18, 13, 19, 29, 28, 12, 17, 19, 19, 17, 6, 7, 18, 16, 7, 13]"
2,8507e978ed7940e4b1cd58a6e7bfd33e,81,8,0,0.0,1,0.24691358024691357,1.0,1.0,1,1,13.458333333333334,14.5,30,1,[1],"[17, 19, 17, 5, 13, 1, 6, 6, 19, 18, 29, 1, 12, 13, 30, 6, 17, 18, 30, 1, 20, 5, 16, 4]"
3,8507e978ed7940e4b1cd58a6e7bfd33e,81,9,0,0.0,1,0.24691358024691357,1.0,1.0,1,1,11.962962962962964,13.0,31,1,[1],"[5, 17, 30, 5, 15, 5, 1, 5, 16, 4, 13, 14, 31, 1, 18, 1, 17, 18, 17, 5, 5, 14, 31, 13, 5, 5, 12]"
-3,6d8c9f8f060f434ba008960c9410374f,81,3,0,0.0,3,0.7407407407407408,1.0,1.0,1,1,35.666666666666664,26.0,74,7,"[1, 1, 1]","[26, 74, 7, 26, 26, 74, 7, 74, 7]"
-2,6d8c9f8f060f434ba008960c9410374f,81,4,0,0.0,0,0.0,nan,nan,nan,nan,27.0,16.5,74,1,[],"[1, 7, 26, 26, 74, 7, 1, 1, 26, 74, 7, 74]"
-1,6d8c9f8f060f434ba008960c9410374f,81,5,0,0.0,0,0.0,nan,nan,nan,nan,21.6,7.0,74,1,[],"[21, 7, 1, 5, 74, 5, 1, 74, 5, 1, 21, 7, 7, 74, 21]"
0,6d8c9f8f060f434ba008960c9410374f,81,6,0,0.0,0,0.0,nan,nan,nan,nan,18.0,13.5,54,1,[],"[21, 7, 54, 1, 5, 54, 20, 5, 1, 54, 5, 21, 20, 21, 7, 7, 20, 1]"
1,6d8c9f8f060f434ba008960c9410374f,81,7,0,0.0,0,0.0,nan,nan,nan,nan,15.428571428571429,6.0,57,1,[],"[1, 57, 1, 1, 26, 16, 16, 1, 26, 6, 6, 57, 1, 6, 1, 1, 1, 16, 26, 57, 1]"
2,6d8c9f8f060f434ba008960c9410374f,81,8,0,0.0,0,0.0,nan,nan,nan,nan,13.5,8.0,53,1,[],"[53, 53, 16, 16, 5, 11, 1, 53, 15, 5, 11, 15, 2, 5, 1, 16, 1, 5, 2, 5, 2, 15, 11, 5]"
3,6d8c9f8f060f434ba008960c9410374f,81,9,0,0.0,0,0.0,nan,nan,nan,nan,12.0,5.0,50,1,[],"[50, 19, 50, 3, 9, 19, 2, 3, 5, 3, 19, 1, 50, 14, 9, 1, 9, 2, 14, 5, 1, 5, 5, 5, 14, 5, 2]"
-3,5355d88900d54dc690bd39a7a05eae8e,81,3,0,0.0,14,3.45679012345679,2.8,1.0,1,7,34.44444444444444,35.0,43,29,"[4, 7, 1, 1, 1]","[36, 33, 29, 35, 43, 35, 34, 29, 36]"
-2,5355d88900d54dc690bd39a7a05eae8e,81,4,0,0.0,11,2.7160493827160495,2.2,1.0,1,6,26.083333333333332,26.5,35,17,"[1, 2, 1, 6, 1]","[29, 31, 24, 35, 35, 19, 17, 17, 24, 34, 29, 19]"
-1,5355d88900d54dc690bd39a7a05eae8e,81,5,0,0.0,5,1.2345679012345678,1.0,1.0,1,1,21.266666666666666,20.0,35,4,"[1, 1, 1, 1, 1]","[17, 35, 4, 6, 18, 30, 34, 6, 17, 21, 20, 35, 28, 19, 29]"
0,5355d88900d54dc690bd39a7a05eae8e,81,6,0,0.0,2,0.49382716049382713,1.0,1.0,1,1,17.88888888888889,18.0,29,6,"[1, 1]","[8, 29, 29, 6, 18, 28, 17, 28, 8, 18, 29, 18, 19, 7, 7, 7, 27, 19]"
1,5355d88900d54dc690bd39a7a05eae8e,81,7,0,0.0,2,0.49382716049382713,1.0,1.0,1,1,15.333333333333334,14.0,30,5,"[1, 1]","[5, 20, 5, 30, 30, 21, 22, 14, 9, 20, 14, 20, 8, 7, 8, 22, 9, 9, 5, 30, 14]"
2,5355d88900d54dc690bd39a7a05eae8e,81,8,0,0.0,2,0.49382716049382713,1.0,1.0,1,1,13.416666666666666,13.0,32,3,"[1, 1]","[8, 6, 15, 32, 14, 10, 15, 15, 31, 13, 32, 13, 10, 3, 14, 8, 12, 11, 3, 13, 13, 14, 14, 3]"
3,5355d88900d54dc690bd39a7a05eae8e,81,9,0,0.0,2,0.49382716049382713,1.0,1.0,1,1,11.925925925925926,9.0,29,0,"[1, 1]","[0, 9, 3, 28, 29, 0, 9, 29, 29, 7, 3, 10, 17, 0, 9, 9, 7, 5, 18, 7, 3, 27, 5, 28, 16, 5, 10]"
-3,3e66c1114932463995cea71e1f3dd18d,81,3,0,0.0,40,9.876543209876543,3.076923076923077,3.0,1,6,31.555555555555557,24.0,66,8,"[6, 1, 1, 2, 3, 1, 3, 5, 1, 6, 2, 3, 6]","[20, 9, 8, 26, 66, 24, 61, 61, 9]"
-2,3e66c1114932463995cea71e1f3dd18d,81,4,0,0.0,22,5.432098765432099,2.0,1.0,1,5,25.166666666666668,14.5,67,6,"[5, 1, 1, 3, 2, 1, 1, 1, 3, 1, 3]","[20, 6, 8, 23, 67, 6, 24, 62, 9, 62, 9, 6]"
-1,3e66c1114932463995cea71e1f3dd18d,81,5,0,0.0,12,2.9629629629629632,2.0,1.5,1,4,20.8,21.0,46,6,"[4, 1, 2, 1, 1, 3]","[6, 26, 23, 8, 19, 46, 22, 6, 46, 23, 9, 6, 42, 9, 21]"
0,3e66c1114932463995cea71e1f3dd18d,81,6,0,0.0,2,0.49382716049382713,1.0,1.0,1,1,17.88888888888889,18.5,33,6,"[1, 1]","[23, 6, 33, 33, 8, 22, 22, 6, 33, 23, 22, 14, 25, 13, 9, 6, 9, 15]"
1,3e66c1114932463995cea71e1f3dd18d,81,7,0,0.0,2,0.49382716049382713,1.0,1.0,1,1,15.333333333333334,15.0,33,1,"[1, 1]","[1, 1, 16, 21, 7, 23, 23, 25, 15, 33, 14, 21, 33, 8, 21, 6, 6, 33, 8, 1, 6]"
2,3e66c1114932463995cea71e1f3dd18d,81,8,0,0.0,1,0.24691358024691357,1.0,1.0,1,1,13.458333333333334,11.5,33,1,[1],"[18, 9, 8, 21, 5, 15, 6, 19, 16, 1, 1, 33, 9, 6, 5, 6, 5, 14, 1, 33, 21, 17, 21, 33]"
3,3e66c1114932463995cea71e1f3dd18d,81,9,0,0.0,1,0.24691358024691357,1.0,1.0,1,1,11.962962962962964,9.0,27,1,[1],"[23, 8, 23, 17, 6, 5, 1, 6, 13, 6, 5, 27, 9, 6, 14, 19, 27, 5, 6, 23, 6, 1, 12, 1, 27, 18, 9]"
-3,238e514c3e334f2583e942fdddf922d4,81,3,0,0.0,43,10.617283950617285,5.375,2.5,1,14,31.22222222222222,32.0,44,23,"[11, 2, 10, 14, 3, 1, 1, 1]","[35, 24, 40, 44, 27, 32, 32, 23, 24]"
-2,238e514c3e334f2583e942fdddf922d4,81,4,0,0.0,26,6.419753086419753,2.1666666666666665,1.5,1,5,24.833333333333332,24.0,38,13,"[2, 1, 2, 1, 4, 1, 1, 1, 4, 5, 3, 1]","[30, 38, 13, 28, 28, 23, 20, 24, 23, 24, 34, 13]"
-1,238e514c3e334f2583e942fdddf922d4,81,5,0,0.0,7,1.728395061728395,1.4,1.0,1,2,21.133333333333333,24.0,29,11,"[1, 2, 1, 1, 2]","[14, 29, 24, 28, 27, 27, 29, 28, 23, 14, 11, 13, 24, 13, 13]"
0,238e514c3e334f2583e942fdddf922d4,81,6,0,0.0,3,0.7407407407407408,1.0,1.0,1,1,17.833333333333332,16.5,29,8,"[1, 1, 1]","[12, 24, 29, 8, 13, 8, 13, 10, 21, 29, 21, 13, 20, 13, 23, 24, 11, 29]"
1,238e514c3e334f2583e942fdddf922d4,81,7,0,0.0,2,0.49382716049382713,1.0,1.0,1,1,15.333333333333334,13.0,29,5,"[1, 1]","[12, 5, 24, 5, 20, 29, 13, 24, 28, 12, 20, 13, 5, 28, 5, 23, 7, 6, 13, 19, 11]"
2,238e514c3e334f2583e942fdddf922d4,81,8,0,0.0,2,0.49382716049382713,1.0,1.0,1,1,13.416666666666666,13.0,27,1,"[1, 1]","[24, 1, 27, 16, 8, 7, 13, 24, 12, 16, 6, 27, 27, 8, 7, 1, 13, 8, 13, 23, 11, 1, 16, 13]"
3,238e514c3e334f2583e942fdddf922d4,81,9,0,0.0,1,0.24691358024691357,1.0,1.0,1,1,11.962962962962964,12.0,28,1,[1],"[13, 28, 5, 4, 24, 4, 16, 13, 28, 13, 24, 5, 5, 27, 1, 12, 23, 1, 16, 1, 13, 5, 5, 16, 5, 5, 11]"
-3,0e3a200d7bd7494b8e1d08e991358138,81,3,1,33.33333333333333,8,1.9753086419753085,2.6666666666666665,2.0,1,5,35.111111111111114,40.0,67,0,"[1, 5, 2]","[1, 0, 67, 0, 40, 41, 61, 67, 39]"
-2,0e3a200d7bd7494b8e1d08e991358138,81,4,0,0.0,3,0.7407407407407408,1.5,1.5,1,2,26.75,30.5,41,6,"[2, 1]","[26, 7, 27, 41, 34, 6, 34, 35, 6, 40, 26, 39]"
-1,0e3a200d7bd7494b8e1d08e991358138,81,5,0,0.0,2,0.49382716049382713,1.0,1.0,1,1,21.466666666666665,26.0,40,1,"[1, 1]","[26, 39, 6, 6, 40, 1, 35, 35, 6, 26, 36, 1, 25, 1, 39]"
0,0e3a200d7bd7494b8e1d08e991358138,81,6,0,0.0,1,0.24691358024691357,1.0,1.0,1,1,17.944444444444443,13.0,40,1,[1],"[39, 18, 8, 34, 1, 34, 1, 18, 8, 7, 7, 8, 7, 35, 1, 40, 18, 39]"
1,0e3a200d7bd7494b8e1d08e991358138,81,7,0,0.0,1,0.24691358024691357,1.0,1.0,1,1,15.380952380952381,12.0,40,1,[1],"[22, 1, 23, 5, 1, 21, 8, 5, 40, 11, 39, 20, 7, 21, 12, 39, 1, 5, 7, 22, 13]"
2,0e3a200d7bd7494b8e1d08e991358138,81,8,0,0.0,1,0.24691358024691357,1.0,1.0,1,1,13.458333333333334,11.5,27,1,[1],"[27, 1, 22, 7, 19, 13, 19, 19, 13, 9, 9, 22, 1, 10, 9, 11, 27, 26, 10, 1, 12, 22, 7, 7]"
3,0e3a200d7bd7494b8e1d08e991358138,81,9,1,11.11111111111111,1,0.24691358024691357,1.0,1.0,1,1,11.962962962962964,6.0,40,0,[1],"[1, 6, 39, 5, 0, 1, 0, 14, 14, 9, 33, 9, 40, 6, 1, 9, 1, 0, 32, 5, 14, 39, 32, 5, 1, 6, 1]"
-3,d374ca55308844c39dabf7928701d845,81,3,0,0.0,19,4.691358024691358,3.1666666666666665,2.0,1,9,33.888888888888886,33.0,42,18,"[1, 1, 2, 9, 4, 2]","[33, 32, 32, 34, 42, 40, 32, 18, 42]"
-2,d374ca55308844c39dabf7928701d845,81,4,0,0.0,8,1.9753086419753085,1.3333333333333333,1.0,1,2,26.333333333333332,24.5,43,12,"[1, 2, 1, 1, 2, 1]","[42, 43, 14, 12, 12, 33, 18, 33, 31, 18, 18, 42]"
-1,d374ca55308844c39dabf7928701d845,81,5,0,0.0,4,0.9876543209876543,1.3333333333333333,1.0,1,2,21.333333333333332,18.0,42,2,"[1, 2, 1]","[2, 18, 2, 14, 32, 14, 31, 40, 3, 18, 11, 42, 18, 34, 41]"
0,d374ca55308844c39dabf7928701d845,81,6,0,0.0,2,0.49382716049382713,1.0,1.0,1,1,17.88888888888889,16.0,41,2,"[1, 1]","[18, 18, 40, 2, 14, 30, 14, 32, 3, 2, 41, 13, 2, 18, 2, 2, 31, 40]"
1,d374ca55308844c39dabf7928701d845,81,7,0,0.0,2,0.49382716049382713,1.0,1.0,1,1,15.333333333333334,14.0,40,2,"[1, 1]","[13, 20, 18, 2, 12, 12, 14, 11, 3, 18, 18, 19, 2, 14, 40, 2, 39, 20, 3, 2, 40]"
2,d374ca55308844c39dabf7928701d845,81,8,0,0.0,2,0.49382716049382713,1.0,1.0,1,1,13.416666666666666,11.5,31,2,"[1, 1]","[3, 3, 14, 3, 10, 2, 18, 14, 31, 18, 30, 2, 30, 2, 27, 10, 29, 2, 13, 10, 18, 28, 2, 3]"
3,d374ca55308844c39dabf7928701d845,81,9,0,0.0,1,0.24691358024691357,1.0,1.0,1,1,11.962962962962964,10.0,30,1,[1],"[2, 30, 2, 2, 18, 26, 3, 1, 13, 27, 10, 2, 1, 2, 14, 26, 14, 2, 18, 4, 10, 30, 4, 30, 10, 18, 4]"
-3,0b85d6d4b24849d5ae565f801b38d743,81,3,0,0.0,6,1.4814814814814816,1.5,1.0,1,3,35.333333333333336,34.0,40,31,"[1, 1, 1, 3]","[31, 40, 34, 34, 34, 38, 36, 33, 38]"
-2,0b85d6d4b24849d5ae565f801b38d743,81,4,0,0.0,2,0.49382716049382713,1.0,1.0,1,1,26.833333333333332,27.0,34,20,"[1, 1]","[34, 24, 34, 20, 22, 30, 31, 20, 30, 23, 20, 34]"
-1,0b85d6d4b24849d5ae565f801b38d743,81,5,0,0.0,0,0.0,nan,nan,nan,nan,21.6,24.0,34,8,[],"[32, 8, 10, 8, 10, 34, 32, 34, 10, 8, 32, 34, 24, 24, 24]"
0,0b85d6d4b24849d5ae565f801b38d743,81,6,0,0.0,0,0.0,nan,nan,nan,nan,18.0,16.5,32,7,[],"[27, 9, 11, 32, 27, 9, 11, 9, 22, 32, 7, 32, 27, 7, 7, 22, 22, 11]"
1,0b85d6d4b24849d5ae565f801b38d743,81,7,0,0.0,0,0.0,nan,nan,nan,nan,15.428571428571429,13.0,27,7,[],"[21, 7, 21, 13, 8, 23, 27, 13, 7, 8, 9, 23, 13, 27, 7, 8, 27, 23, 21, 9, 9]"
2,0b85d6d4b24849d5ae565f801b38d743,81,8,0,0.0,0,0.0,nan,nan,nan,nan,13.5,9.5,31,3,[],"[24, 24, 3, 10, 24, 3, 3, 31, 31, 10, 31, 5, 18, 5, 5, 18, 9, 18, 10, 9, 8, 9, 8, 8]"
3,0b85d6d4b24849d5ae565f801b38d743,81,9,0,0.0,0,0.0,nan,nan,nan,nan,12.0,7.0,28,3,[],"[7, 20, 13, 7, 6, 18, 6, 13, 28, 13, 6, 7, 3, 6, 6, 3, 28, 18, 7, 7, 28, 20, 7, 6, 3, 18, 20]"
-3,bf788019022a41dab389997b14720a8e,81,3,0,0.0,19,4.691358024691358,3.1666666666666665,1.5,1,11,33.888888888888886,36.0,43,24,"[3, 11, 1, 2, 1, 1]","[37, 27, 24, 43, 30, 36, 43, 25, 40]"
-2,bf788019022a41dab389997b14720a8e,81,4,0,0.0,4,0.9876543209876543,1.0,1.0,1,1,26.666666666666668,28.0,43,8,"[1, 1, 1, 1]","[29, 40, 43, 24, 26, 8, 10, 30, 42, 11, 27, 30]"
-1,bf788019022a41dab389997b14720a8e,81,5,1,20.0,4,0.9876543209876543,1.0,1.0,1,1,21.333333333333332,26.0,42,0,"[1, 1, 1, 1]","[26, 28, 29, 10, 27, 25, 40, 10, 1, 0, 30, 42, 42, 1, 9]"
0,bf788019022a41dab389997b14720a8e,81,6,0,0.0,2,0.49382716049382713,1.0,1.0,1,1,17.88888888888889,18.0,31,2,"[1, 1]","[30, 24, 26, 12, 31, 30, 2, 11, 30, 9, 12, 2, 8, 29, 29, 8, 2, 27]"
1,bf788019022a41dab389997b14720a8e,81,7,0,0.0,2,0.49382716049382713,1.0,1.0,1,1,15.333333333333334,12.0,30,0,"[1, 1]","[13, 24, 30, 29, 11, 30, 2, 0, 2, 30, 1, 8, 1, 8, 26, 29, 29, 27, 2, 12, 8]"
2,bf788019022a41dab389997b14720a8e,81,8,0,0.0,2,0.49382716049382713,1.0,1.0,1,1,13.416666666666666,10.5,28,2,"[1, 1]","[3, 14, 27, 25, 2, 28, 8, 26, 27, 8, 14, 26, 24, 13, 3, 2, 26, 2, 8, 26, 3, 3, 2, 2]"
3,bf788019022a41dab389997b14720a8e,81,9,1,11.11111111111111,2,0.49382716049382713,1.0,1.0,1,1,11.925925925925926,12.0,30,0,"[1, 1]","[13, 14, 12, 30, 0, 29, 11, 12, 29, 0, 13, 0, 2, 14, 8, 2, 12, 29, 12, 2, 28, 9, 1, 1, 9, 30, 0]"
-3,4d93cc265a1c41f59697a1351db2309b,81,3,0,0.0,12,2.9629629629629632,1.7142857142857142,1.0,1,4,34.666666666666664,35.0,39,32,"[3, 1, 1, 1, 4, 1, 1]","[33, 32, 39, 32, 35, 35, 38, 35, 33]"
-2,4d93cc265a1c41f59697a1351db2309b,81,4,0,0.0,8,1.9753086419753085,1.6,1.0,1,4,26.333333333333332,28.0,38,10,"[1, 1, 4, 1, 1]","[37, 35, 11, 32, 24, 37, 23, 38, 35, 23, 10, 11]"
-1,4d93cc265a1c41f59697a1351db2309b,81,5,0,0.0,2,0.49382716049382713,1.0,1.0,1,1,21.466666666666665,23.0,39,3,"[1, 1]","[32, 10, 3, 10, 39, 39, 32, 10, 23, 22, 4, 32, 23, 4, 39]"
0,4d93cc265a1c41f59697a1351db2309b,81,6,0,0.0,1,0.24691358024691357,1.0,1.0,1,1,17.944444444444443,16.0,39,1,[1],"[3, 3, 23, 1, 39, 32, 23, 39, 1, 10, 32, 22, 10, 1, 39, 3, 10, 32]"
1,4d93cc265a1c41f59697a1351db2309b,81,7,1,14.285714285714285,1,0.24691358024691357,1.0,1.0,1,1,15.380952380952381,10.0,39,1,[1],"[38, 10, 22, 32, 1, 32, 38, 1, 3, 10, 31, 10, 1, 39, 23, 3, 1, 1, 1, 23, 3]"
2,4d93cc265a1c41f59697a1351db2309b,81,8,0,0.0,0,0.0,nan,nan,nan,nan,13.5,9.0,32,1,[],"[32, 1, 8, 22, 3, 32, 10, 31, 10, 1, 31, 3, 32, 8, 1, 31, 22, 1, 10, 1, 3, 8, 22, 1]"
3,4d93cc265a1c41f59697a1351db2309b,81,9,0,0.0,0,0.0,nan,nan,nan,nan,12.0,9.0,32,1,[],"[10, 9, 22, 22, 1, 22, 3, 32, 22, 1, 9, 22, 10, 8, 8, 10, 3, 1, 32, 8, 22, 1, 1, 9, 1, 3, 32]"
-3,978c247ad9e24beaabe3bdbcfd4e1c97,81,3,0,0.0,16,3.950617283950617,5.333333333333333,7.0,1,8,34.22222222222222,34.0,46,27,"[8, 7, 1]","[28, 27, 34, 28, 46, 45, 39, 27, 34]"
-2,978c247ad9e24beaabe3bdbcfd4e1c97,81,4,0,0.0,8,1.9753086419753085,4.0,4.0,1,7,26.333333333333332,27.0,46,8,"[1, 7]","[28, 45, 27, 26, 8, 8, 46, 27, 28, 26, 39, 8]"
-1,978c247ad9e24beaabe3bdbcfd4e1c97,81,5,0,0.0,2,0.49382716049382713,1.0,1.0,1,1,21.466666666666665,26.0,40,6,"[1, 1]","[8, 8, 27, 26, 6, 28, 40, 6, 7, 8, 39, 38, 27, 28, 26]"
0,978c247ad9e24beaabe3bdbcfd4e1c97,81,6,1,16.666666666666664,2,0.49382716049382713,1.0,1.0,1,1,17.88888888888889,17.0,40,0,"[1, 1]","[0, 1, 27, 8, 6, 6, 6, 27, 8, 40, 0, 26, 28, 39, 8, 39, 27, 26]"
1,978c247ad9e24beaabe3bdbcfd4e1c97,81,7,2,28.57142857142857,2,0.49382716049382713,1.0,1.0,1,1,15.333333333333334,8.0,39,0,"[1, 1]","[27, 8, 0, 39, 8, 0, 0, 6, 28, 6, 8, 6, 39, 0, 26, 26, 27, 1, 39, 27, 1]"
2,978c247ad9e24beaabe3bdbcfd4e1c97,81,8,0,0.0,2,0.49382716049382713,1.0,1.0,1,1,13.416666666666666,7.5,40,2,"[1, 1]","[2, 19, 8, 20, 40, 39, 6, 39, 7, 6, 20, 3, 6, 8, 19, 7, 8, 6, 2, 20, 6, 6, 19, 6]"
3,978c247ad9e24beaabe3bdbcfd4e1c97,81,9,0,0.0,2,0.49382716049382713,1.0,1.0,1,1,11.925925925925926,7.0,40,2,"[1, 1]","[39, 13, 13, 7, 6, 12, 15, 39, 5, 6, 7, 15, 14, 6, 6, 14, 16, 6, 2, 13, 5, 5, 2, 40, 2, 8, 6]"
-3,69dfe975c36746778cd03cf4a5b6908f,81,3,0,0.0,56,13.82716049382716,14.0,15.5,2,23,29.77777777777778,28.0,57,11,"[2, 9, 23, 22]","[37, 21, 28, 21, 37, 57, 28, 28, 11]"
-2,69dfe975c36746778cd03cf4a5b6908f,81,4,0,0.0,17,4.197530864197531,2.4285714285714284,1.0,1,9,25.583333333333332,25.0,37,11,"[1, 9, 1, 3, 1, 1, 1]","[36, 22, 28, 34, 21, 28, 20, 20, 37, 28, 22, 11]"
-1,69dfe975c36746778cd03cf4a5b6908f,81,5,0,0.0,9,2.2222222222222223,1.5,1.0,1,3,21.0,22.0,37,8,"[1, 1, 1, 2, 3, 1]","[9, 28, 9, 13, 22, 19, 12, 35, 35, 28, 28, 10, 22, 8, 37]"
0,69dfe975c36746778cd03cf4a5b6908f,81,6,0,0.0,2,0.49382716049382713,1.0,1.0,1,1,17.88888888888889,18.5,28,9,"[1, 1]","[16, 21, 23, 12, 11, 28, 14, 16, 12, 21, 21, 22, 9, 22, 28, 9, 9, 28]"
1,69dfe975c36746778cd03cf4a5b6908f,81,7,0,0.0,2,0.49382716049382713,1.0,1.0,1,1,15.333333333333334,13.0,28,5,"[1, 1]","[11, 11, 22, 12, 9, 28, 28, 22, 28, 23, 13, 19, 13, 19, 9, 9, 5, 5, 5, 19, 12]"
2,69dfe975c36746778cd03cf4a5b6908f,81,8,0,0.0,2,0.49382716049382713,1.0,1.0,1,1,13.416666666666666,9.5,28,0,"[1, 1]","[28, 9, 0, 6, 5, 1, 22, 6, 28, 10, 25, 28, 6, 25, 22, 22, 9, 9, 6, 12, 12, 6, 25, 0]"
3,69dfe975c36746778cd03cf4a5b6908f,81,9,1,11.11111111111111,2,0.49382716049382713,1.0,1.0,1,1,11.925925925925926,11.0,28,0,"[1, 1]","[17, 28, 28, 0, 22, 22, 18, 15, 0, 9, 28, 15, 11, 0, 0, 4, 4, 19, 1, 11, 9, 10, 22, 11, 5, 0, 13]"
-3,06916fd338c14e408476505ae39f2bac,81,3,0,0.0,20,4.938271604938271,2.857142857142857,4.0,1,5,33.77777777777778,31.0,54,17,"[5, 1, 4, 1, 4, 1, 4]","[17, 54, 32, 31, 54, 26, 19, 18, 53]"
